OGR_FID,studentID,courseID,courseName,year,semester,unit,fieldID,entranceYear,takenTime,recomTime,startTime(G),startTime,date
488269,42fa1a61478209ffbb53914f646aecbc,402,????? - 2,1392,2,4,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
488271,42fa1a61478209ffbb53914f646aecbc,23151077,????????? ?????????,1392,2,1,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
488272,42fa1a61478209ffbb53914f646aecbc,23151066,??????? ?????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
488273,42fa1a61478209ffbb53914f646aecbc,23151022,????? ???????? ? ?????? ????,1392,2,3,COM-HARD,1392,12,12,1/21/2014,1392/11/01,2-Jan
488274,42fa1a61478209ffbb53914f646aecbc,23151066,??????? ?????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
488275,42fa1a61478209ffbb53914f646aecbc,23151033,?????? ???? ???????,1393,1,3,COM-HARD,1392,21,21,9/23/2014,1393/07/01,1-Feb
488276,42fa1a61478209ffbb53914f646aecbc,23151271,??????? ????????,1393,1,3,COM-HARD,1392,21,21,9/23/2014,1393/07/01,1-Feb
488278,42fa1a61478209ffbb53914f646aecbc,23105035,??????? ?????????,1393,1,3,COM-HARD,1392,21,12,9/23/2014,1393/07/01,1-Feb
488279,42fa1a61478209ffbb53914f646aecbc,23151271,??????? ????????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
488280,42fa1a61478209ffbb53914f646aecbc,23151191,???? ?????,1393,2,2,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
488281,42fa1a61478209ffbb53914f646aecbc,24172029,??????? ??????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
488284,42fa1a61478209ffbb53914f646aecbc,23153368,????????? ??????? ????? ???????,1393,2,1,COM-HARD,1392,22,22,1/21/2015,1393/11/01,2-Feb
488285,42fa1a61478209ffbb53914f646aecbc,23151124,?????? ????????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
488286,42fa1a61478209ffbb53914f646aecbc,23151033,?????? ???? ???????,1393,2,3,COM-HARD,1392,22,21,1/21/2015,1393/11/01,2-Feb
488288,42fa1a61478209ffbb53914f646aecbc,23151044,??????? ???? ?? ? ??????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
488289,42fa1a61478209ffbb53914f646aecbc,23151124,?????? ????????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
488290,42fa1a61478209ffbb53914f646aecbc,23151237,????? ????????? ????? ??? ????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
488292,42fa1a61478209ffbb53914f646aecbc,23151146,??????? ??????????,1394,1,3,COM-HARD,1392,31,22,9/23/2015,1394/07/01,1-Mar
488293,42fa1a61478209ffbb53914f646aecbc,23105057,?????????????  ??????,1394,1,3,COM-HARD,1392,31,21,9/23/2015,1394/07/01,1-Mar
488294,42fa1a61478209ffbb53914f646aecbc,23151180,????? ?????? ? ???????,1394,2,3,COM-HARD,1392,32,31,1/21/2016,1394/11/01,2-Mar
488295,42fa1a61478209ffbb53914f646aecbc,23152116,???????? ? ???????,1394,2,3,COM-HARD,1392,32,22,1/21/2016,1394/11/01,2-Mar
488296,42fa1a61478209ffbb53914f646aecbc,23151168,????? ??????????,1394,2,3,COM-HARD,1392,32,32,1/21/2016,1394/11/01,2-Mar
488297,42fa1a61478209ffbb53914f646aecbc,23152058,????????? ???????,1394,2,3,COM-HARD,1392,32,31,1/21/2016,1394/11/01,2-Mar
